Time,v1,v2,Tank1,Tank2,Tank3,Tank4
4.290536317039630376e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.160896580768362496e-02,2.149771556530751249e-01,1.328957843922435877e-01,2.282882299953285510e-01
4.291536442055256884e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.176183861321849822e-02,2.150996218141824068e-01,1.336598096119629431e-01,2.272810460735311122e-01
4.292536567070884303e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.191942031793381596e-02,2.152087978013654535e-01,1.344146326244319567e-01,2.262854935174886395e-01
4.293536692086510811e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.208144731651260073e-02,2.153049814722055033e-01,1.351603896684514805e-01,2.253014631281482216e-01
4.294536817102138230e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.224766663908217812e-02,2.153884657662119562e-01,1.358972142238637215e-01,2.243288462599397626e-01
4.295536942117764738e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.241783554609597384e-02,2.154595387899501946e-01,1.366252370908781766e-01,2.233675348258946924e-01
4.296537067133392156e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.259172113752222766e-02,2.155184838997334373e-01,1.373445864663291605e-01,2.224174213026147151e-01
4.297537192149018665e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.276909997595025492e-02,2.155655797819795161e-01,1.380553880169678449e-01,2.214783987351548189e-01
4.298537317164646083e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.294975772324477359e-02,2.156011005313370199e-01,1.387577649499823207e-01,2.205503607417548806e-01
4.299537442180272592e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.313348879035427852e-02,2.156253157266740661e-01,1.394518380808341396e-01,2.196332015184787878e-01
4.300537567195900010e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.332009599990184368e-02,2.156384905050214851e-01,1.401377258985810892e-01,2.187268158437060128e-01
4.301537692211526519e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.350939026116873332e-02,2.156408856335562951e-01,1.408155446287744916e-01,2.178310990825156057e-01
4.302537817227153937e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.370119023147929382e-02,2.156327576888098230e-01,1.414854083774200466e-01,2.169459470804745160e-01
4.303537942242780446e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.389532201151546853e-02,2.156143591671013937e-01,1.421474292266542427e-01,2.160712561161857725e-01
4.304538067258407864e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.409161895346530469e-02,2.155859381267557773e-01,1.428017169669938968e-01,2.152069233358401001e-01
4.305538192274034373e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.428992131192503623e-02,2.155477385263527834e-01,1.434483793554251208e-01,2.143528464882811513e-01
4.306538317289661791e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.449007597530458991e-02,2.155000002880620713e-01,1.440875221678209472e-01,2.135089239287383533e-01
4.307538442305288299e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.469193620742207995e-02,2.154429593594566483e-01,1.447192492495373295e-01,2.126750546224309701e-01
4.308538567320915718e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.489536139893719635e-02,2.153768477738676190e-01,1.453436625642609836e-01,2.118511381480519817e-01
4.309538692336542226e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.510021682828538214e-02,2.153018937093384988e-01,1.459608622411917855e-01,2.110370747011243997e-01
4.310538817352169644e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.530637343178274434e-02,2.152183215462343258e-01,1.465709466206380485e-01,2.102327650972197204e-01
4.311538942367796153e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.551370758257180960e-02,2.151263519235600830e-01,1.471740122980786381e-01,2.094381107750587501e-01
4.312539067383423571e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.572210087809720658e-02,2.150262017940379466e-01,1.477701541667717777e-01,2.086530137994740131e-01
4.313539192399050080e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.593143993579713757e-02,2.149180844779938482e-01,1.483594654589564521e-01,2.078773768642544761e-01
4.314539317414677498e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.614161619671769299e-02,2.148022097160972865e-01,1.489420377857248456e-01,2.071111032948468322e-01
4.315539442430304007e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.635252573674924936e-02,2.146787837210018812e-01,1.495179611755929616e-01,2.063540970509483430e-01
4.316539567445931425e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.656406908521437571e-02,2.145480092279242745e-01,1.500873241118587109e-01,2.056062627289469147e-01
4.317539692461557934e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.677615105051685540e-02,2.144100855442088172e-01,1.506502135687532995e-01,2.048675055642629472e-01
4.318539817477185352e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.698868055260348064e-02,2.142652085979074583e-01,1.512067150464811716e-01,2.041377314335328652e-01
4.319539942492811861e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.720157046196698958e-02,2.141135709854194158e-01,1.517569126051554473e-01,2.034168468566846244e-01
4.320540067508439279e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.741473744494645204e-02,2.139553620182224891e-01,1.523008888976880026e-01,2.027047589988837661e-01
4.321540192524065787e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.762810181508553176e-02,2.137907677687289898e-01,1.528387252016782938e-01,2.020013756723474108e-01
4.322540317539693206e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.784158739031349361e-02,2.136199711152988734e-01,1.533705014503347897e-01,2.013066053380323794e-01
4.323540442555319714e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.805512135572159615e-02,2.134431517864435746e-01,1.538962962624599584e-01,2.006203571072077974e-01
4.324540567570946223e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.826863413172331640e-02,2.132604864042442205e-01,1.544161869715486302e-01,1.999425407428928048e-01
4.325540692586573641e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.848205924738552164e-02,2.130721485270161142e-01,1.549302496540250484e-01,1.992730666611713386e-01
4.326540817602200150e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.869533321872648757e-02,2.128783086912469369e-01,1.554385591566461167e-01,1.986118459323917562e-01
4.327540942617827568e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.890839543179289928e-02,2.126791344528282668e-01,1.559411891231184955e-01,1.979587902822297907e-01
4.328541067633454077e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.912118803031793768e-02,2.124747904276145238e-01,1.564382120199339643e-01,1.973138120926476446e-01
4.329541192649081495e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.933365580779083714e-02,2.122654383313216930e-01,1.569296991614785308e-01,1.966768244027162216e-01
4.330541317664708004e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.954574610375489407e-02,2.120512370187969398e-01,1.574157207344188958e-01,1.960477409093292767e-01
4.331541442680335422e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.975740870417173667e-02,2.118323425226752155e-01,1.578963458214067694e-01,1.954264759677934171e-01
4.332541567695961930e+03,6.291161257041650856e+00,5.260647956184410390e+00,7.996859574568990214e-02,2.116089080914436704e-01,1.583716424241219389e-01,1.948129445922989478e-01
4.333541692711589349e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.017926162366030562e-02,2.113810842269360779e-01,1.588416774856722669e-01,1.942070624562791670e-01
4.334541817727215857e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.038936290375228721e-02,2.111490187212728686e-01,1.593065169123795977e-01,1.936087458926518123e-01
4.335541942742843275e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.059885823702690744e-02,2.109128566932639837e-01,1.597662255949724164e-01,1.930179118939435168e-01
4.336542067758469784e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.080770827832611802e-02,2.106727406242966671e-01,1.602208674291979995e-01,1.924344781123100701e-01
4.337542192774097202e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.101587560785264430e-02,2.104288103937147492e-01,1.606705053358890301e-01,1.918583628594326962e-01
4.338542317789723711e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.122332465580545113e-02,2.101812033137153701e-01,1.611152012804870637e-01,1.912894851063143276e-01
4.339542442805351129e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.143002162995471860e-02,2.099300541637697248e-01,1.615550162920523503e-01,1.907277644829615537e-01
4.340542567820977638e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.163593444603581273e-02,2.096754952245867554e-01,1.619900104817714737e-01,1.901731212779614044e-01
4.341542692836605056e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.184103266085362982e-02,2.094176563116268985e-01,1.624202430609882897e-01,1.896254764379442792e-01
4.342542817852231565e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.204528740798014419e-02,2.091566648081915059e-01,1.628457723587531103e-01,1.890847515669592804e-01
4.343542942867858983e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.224867133595584190e-02,2.088926456980808311e-01,1.632666558389379297e-01,1.885508689257242576e-01
4.344543067883485492e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.245115854888020179e-02,2.086257215978520596e-01,1.636829501168992063e-01,1.880237514307925295e-01
4.345543192899112910e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.265272454930835955e-02,2.083560127886715518e-01,1.640947109757292521e-01,1.875033226536051145e-01
4.346543317914739418e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.285334618335107870e-02,2.080836372477871954e-01,1.645019933820867641e-01,1.869895068194583898e-01
4.347543442930366837e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.305300158790147880e-02,2.078087106796148720e-01,1.649048515016431904e-01,1.864822288063590905e-01
4.348543567945993345e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.325167013989383247e-02,2.075313465464632412e-01,1.653033387141361610e-01,1.859814141437955703e-01
4.349543692961620764e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.344933240752115677e-02,2.072516560988940382e-01,1.656975076280585435e-01,1.854869890114055342e-01
4.350543817977247272e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.364597010332582017e-02,2.069697484057392012e-01,1.660874100949777388e-01,1.849988802375636399e-01
4.351543942992874690e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.384156603909916072e-02,2.066857303837673077e-01,1.664730972235182183e-01,1.845170152978637401e-01
4.352544068008501199e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.403610408250707098e-02,2.063997068270236046e-01,1.668546193929948407e-01,1.840413223135249354e-01
4.353544193024128617e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.422956911538299896e-02,2.061117804358373329e-01,1.672320262667272295e-01,1.835717300497006765e-01
4.354544318039755126e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.442194699361622867e-02,2.058220518455113057e-01,1.676053668050332957e-01,1.831081679137049611e-01
4.355544443055382544e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.461322450857290678e-02,2.055306196547009856e-01,1.679746892779118150e-01,1.826505659531587611e-01
4.356544568071009053e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.480338934999229195e-02,2.052375804534841419e-01,1.683400412774302413e-01,1.821988548540486863e-01
4.357544693086636471e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.499243007029783081e-02,2.049430288511306930e-01,1.687014697298212518e-01,1.817529659387068230e-01
4.358544818102262980e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.518033605026646693e-02,2.046470575035803097e-01,1.690590209072965755e-01,1.813128311637141332e-01
4.359544943117890398e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.536709746600715243e-02,2.043497571406260593e-01,1.694127404395925629e-01,1.808783831177196433e-01
4.360545068133516907e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.555270525718980390e-02,2.040512165928210220e-01,1.697626733252433351e-01,1.804495550191943243e-01
4.361545193149144325e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.573715109648406829e-02,2.037515228180994120e-01,1.701088639426048543e-01,1.800262807141012611e-01
4.362545318164770833e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.592042736015279014e-02,2.034507609281298313e-01,1.704513560606219780e-01,1.796084946735025112e-01
4.363545443180398252e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.610252709976182195e-02,2.031490142143937694e-01,1.707901928493586186e-01,1.791961319910883588e-01
4.364545568196024760e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.628344401495512128e-02,2.028463641740057555e-01,1.711254168902845707e-01,1.787891283806481435e-01
4.365545693211652178e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.646317242726404839e-02,2.025428905352622544e-01,1.714570701863454005e-01,1.783874201734594045e-01
4.366545818227278687e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.664170725489860059e-02,2.022386712829438438e-01,1.717851941717970787e-01,1.779909443156276749e-01
4.367545943242906105e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.681904398849182858e-02,2.019337826833566552e-01,1.721098297218324746e-01,1.775996383653528909e-01
4.368546068258532614e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.699517866775512143e-02,2.016282993091280673e-01,1.724310171619929943e-01,1.772134404901403171e-01
4.369546193274160032e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.717010785901278813e-02,2.013222940637521552e-01,1.727487962773793795e-01,1.768322894639471066e-01
4.370546318289786541e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.734382863357773030e-02,2.010158382058955806e-01,1.730632063216590855e-01,1.764561246642767922e-01
4.371546443305413050e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.751633854694150505e-02,2.007090013734568745e-01,1.733742860258863927e-01,1.760848860692095230e-01
4.372546568321040468e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.768763561874046153e-02,2.004018516073949319e-01,1.736820736071272298e-01,1.757185142543872813e-01
4.373546693336666976e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.785771831347449767e-02,2.000944553753170041e-01,1.739866067769062496e-01,1.753569503899392312e-01
4.374546818352294395e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.802658552194604635e-02,1.997868775948355435e-01,1.742879227494736893e-01,1.750001362373587444e-01
4.375546943367920903e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.819423654339189622e-02,1.994791816566963416e-01,1.745860582498981184e-01,1.746480141463321034e-01
4.376547068383548321e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.836067106828333906e-02,1.991714294476759073e-01,1.748810495219924599e-01,1.743005270515168847e-01
4.377547193399174830e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.852588916176586109e-02,1.988636813732573283e-01,1.751729323360715074e-01,1.739576184692792904e-01
4.378547318414802248e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.868989124771928245e-02,1.985559963800755667e-01,1.754617419965561476e-01,1.736192324943790222e-01
4.379547443430428757e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.885267809340766099e-02,1.982484319781486759e-01,1.757475133494141861e-01,1.732853137966207657e-01
4.380547568446056175e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.901425079470264012e-02,1.979410442628851685e-01,1.760302807894530974e-01,1.729558076174597392e-01
4.381547693461682684e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.917461076185688451e-02,1.976338879368719492e-01,1.763100782674660305e-01,1.726306597665670517e-01
4.382547818477310102e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.933375970580444136e-02,1.973270163314487236e-01,1.765869392972306551e-01,1.723098166183600621e-01
4.383547943492936611e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.949169962497073583e-02,1.970204814280674954e-01,1.768608969623680915e-01,1.719932251084966002e-01
4.384548068508564029e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.964843279257400654e-02,1.967143338794341001e-01,1.771319839230685311e-01,1.716808327303297743e-01
4.385548193524190538e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.980396174439388146e-02,1.964086230304465663e-01,1.774002324226758853e-01,1.713725875313389380e-01
4.386548318539817956e+03,6.291161257041650856e+00,5.260647956184410390e+00,8.995828926699912798e-02,1.961033969389122666e-01,1.776656742941519207e-01,1.710684381095176898e-01
4.387548443555444464e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.011141838640637780e-02,1.957987023960666984e-01,1.779283409664034754e-01,1.707683336097431392e-01
4.388548568571071883e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.026335235716398397e-02,1.954945849468754104e-01,1.781882634704944901e-01,1.704722237201078960e-01
4.389548693586698391e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.041409465204934548e-02,1.951910889100101631e-01,1.784454724462068154e-01,1.701800586675419891e-01
4.390548818602325809e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.056364895152621552e-02,1.948882573979662525e-01,1.786999981470598631e-01,1.698917892154762632e-01
4.391548943617952318e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.071201913419867091e-02,1.945861323366544493e-01,1.789518704466310783e-01,1.696073666594235807e-01
4.392549068633579736e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.085920926742752091e-02,1.942847544848861630e-01,1.792011188443085046e-01,1.693267428232005656e-01
4.393549193649206245e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.100522359829035790e-02,1.939841634536583481e-01,1.794477724709232225e-01,1.690498700551434641e-01
4.394549318664833663e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.115006654487818605e-02,1.936843977252325488e-01,1.796918600942788158e-01,1.687767012243004128e-01
4.395549443680460172e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.129374268791146108e-02,1.933854946720219015e-01,1.799334101245700090e-01,1.685071897166121324e-01
4.396549568696087590e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.143625676267082281e-02,1.930874905752696657e-01,1.801724506197063258e-01,1.682412894310675866e-01
4.397549693711714099e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.157761365122382702e-02,1.927904206435367140e-01,1.804090092905315246e-01,1.679789547758498980e-01
4.398549818727341517e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.171781837494212553e-02,1.924943190309872654e-01,1.806431135059483883e-01,1.677201406644642789e-01
4.399549943742968026e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.185687608729484199e-02,1.921992188554811909e-01,1.808747902979468691e-01,1.674648025118553873e-01
4.400550068758595444e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.199479206691223154e-02,1.919051522164657020e-01,1.811040663665436090e-01,1.672128962305078625e-01
4.401550193774221952e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.213157171090305408e-02,1.916121502126797438e-01,1.813309680846242611e-01,1.669643782265435306e-01
4.402550318789849371e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.226722052842530053e-02,1.913202429596548293e-01,1.815555215027055413e-01,1.667192053958000131e-01
4.403550443805475879e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.240174413449192548e-02,1.910294596070322148e-01,1.817777523536034390e-01,1.664773351199095031e-01
4.404550568821103298e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.253514824401097572e-02,1.907398283556795693e-01,1.819976860570232946e-01,1.662387252623630796e-01
4.405550693836729806e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.266743866604509883e-02,1.904513764746222082e-01,1.822153477240621711e-01,1.660033341645744953e-01
4.406550818852357224e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.279862129828769790e-02,1.901641303177785680e-01,1.824307621616348685e-01,1.657711206419346939e-01
4.407550943867983733e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.292870212174454692e-02,1.898781153405086908e-01,1.826439538768187543e-01,1.655420439798646892e-01
4.408551068883611151e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.305768719561391400e-02,1.895933561159739711e-01,1.828549470811211275e-01,1.653160639298659196e-01
4.409551193899237660e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.318558265236040472e-02,1.893098763513049732e-01,1.830637656946736136e-01,1.650931407055665212e-01
4.410551318914865078e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.331239469297258893e-02,1.890276989035843958e-01,1.832704333503509253e-01,1.648732349787686291e-01
4.411551443930491587e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.343812958239940125e-02,1.887468457956418544e-01,1.834749733978187081e-01,1.646563078754949561e-01
4.412551568946119005e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.356279364515812658e-02,1.884673382316638668e-01,1.836774089075095262e-01,1.644423209720374812e-01
4.413551693961745514e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.368639326110807242e-02,1.881891966126189031e-01,1.838777626745302374e-01,1.642312362910083590e-01
4.414551818977372932e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.380893486138587589e-02,1.879124405514935592e-01,1.840760572225043634e-01,1.640230162973909667e-01
4.415551943992999441e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.393042492449311942e-02,1.876370888883497901e-01,1.842723148073454886e-01,1.638176238945981689e-01
4.416552069008625949e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.405086997253264691e-02,1.873631597051984288e-01,1.844665574209664594e-01,1.636150224205351611e-01
4.417552194024253367e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.417027656758958365e-02,1.870906703406885752e-01,1.846588067949269940e-01,1.634151756436656999e-01
4.418552319039879876e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.428865130824970464e-02,1.868196374046172115e-01,1.848490844040185377e-01,1.632180477590867151e-01
4.419552444055507294e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.440600082625130729e-02,1.865500767922581016e-01,1.850374114697881656e-01,1.630236033846095278e-01
4.420552569071133803e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.452233178326534258e-02,1.862820036985121941e-01,1.852238089640030061e-01,1.628318075568506162e-01
4.421552694086761221e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.463765086780071001e-02,1.860154326318766149e-01,1.854082976120586534e-01,1.626426257273284048e-01
4.422552819102387730e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.475196479222726398e-02,1.857503774282403264e-01,1.855908978963268230e-01,1.624560237585737088e-01
4.423552944118015148e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.486528028991754458e-02,1.854868512644953504e-01,1.857716300594534908e-01,1.622719679202448417e-01
4.424553069133641657e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.497760411249552004e-02,1.852248666719815418e-01,1.859505141075952772e-01,1.620904248852606533e-01
4.425553194149269075e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.508894302719676783e-02,1.849644355497475079e-01,1.861275698136088397e-01,1.619113617259394788e-01
4.426553319164895584e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.519930381432879785e-02,1.847055691776448572e-01,1.863028167201823126e-01,1.617347459101553531e-01
4.427553444180523002e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.530869326483497328e-02,1.844482782292408418e-01,1.864762741429218940e-01,1.615605452975021061e-01
4.428553569196149510e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.541711817795094086e-02,1.841925727845678540e-01,1.866479611733813382e-01,1.613887281354769720e-01
4.429553694211776929e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.552458535895790026e-02,1.839384623426925103e-01,1.868178966820486508e-01,1.612192630556726347e-01
4.430553819227403437e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.563110161702202683e-02,1.836859558341228382e-01,1.869860993212791311e-01,1.610521190699903959e-01
4.431553944243030855e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.573667376312409993e-02,1.834350616330378270e-01,1.871525875281861429e-01,1.608872655668622531e-01
4.432554069258657364e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.584130860806910901e-02,1.831857875693566340e-01,1.873173795274808151e-01,1.607246723074952643e-01
4.433554194274284782e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.594501296057966755e-02,1.829381409406329595e-01,1.874804933342708591e-01,1.605643094221274325e-01
4.434554319289911291e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.604779362546519983e-02,1.826921285237881054e-01,1.876419467568119226e-01,1.604061474063037396e-01
4.435554444305538709e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.614965740186678933e-02,1.824477565866769457e-01,1.878017573992161182e-01,1.602501571171687511e-01
4.436554569321165218e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.625061108157451084e-02,1.822050308994895007e-01,1.879599426641183624e-01,1.600963097697771786e-01
4.437554694336792636e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.635066144741487315e-02,1.819639567459895302e-01,1.881165197553003599e-01,1.599445769334229550e-01
4.438554819352419145e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.644981527170481961e-02,1.817245389345916173e-01,1.882715056802730380e-01,1.597949305279881549e-01
4.439554944368046563e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.654807931477250860e-02,1.814867818092747442e-01,1.884249172528206784e-01,1.596473428203086797e-01
4.440555069383673072e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.664546032353846239e-02,1.812506892603409636e-01,1.885767710955019438e-01,1.595017864205640623e-01
4.441555194399300490e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.674196503016026238e-02,1.810162647350082588e-01,1.887270836421168774e-01,1.593582342786820649e-01
4.442555319414926998e+03,6.291161257041650856e+00,5.260647956184410390e+00,9.683760015073267224e-02,1.807835112478533013e-01,1.888758711401307411e-01,1.592166596807691181e-01
4.443555444430554417e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.702113502649525878e-02,1.797321974976083259e-01,1.857216130918135089e-01,1.595014796494789167e-01
4.444555569446180925e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.716829806809125503e-02,1.787011248983334799e-01,1.825996138001697022e-01,1.597823776977707055e-01
4.445555694461808343e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.728004460454511837e-02,1.776899674766732884e-01,1.795098137547199990e-01,1.600594112070435060e-01
4.446555819477434852e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.735730564840593126e-02,1.766984030013581120e-01,1.764521525370003341e-01,1.603326366211835219e-01
4.447555944493062270e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.740098903262334185e-02,1.757261129757898832e-01,1.734265688016962681e-01,1.606021094647951120e-01
4.448556069508688779e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.741198047504383284e-02,1.747727826300203846e-01,1.704330002573416769e-01,1.608678843609862297e-01
4.449556194524316197e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.739114457633726851e-02,1.738381009120932297e-01,1.674713836465303030e-01,1.611300150487249561e-01
4.450556319539942706e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.733932575659966224e-02,1.729217604787502693e-01,1.645416547256643436e-01,1.613885543997772287e-01
4.451556444555570124e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.725734913537899262e-02,1.720234576854709485e-01,1.616437482441617779e-01,1.616435544352437803e-01
4.452556569571196633e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.714602187687207402e-02,1.711428922622641180e-01,1.587775973684342201e-01,1.618950664035012643e-01
4.453556694586824051e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.700613300182246712e-02,1.702797678759040423e-01,1.559431346527472562e-01,1.621431406835477651e-01
4.454556819602450560e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.683845446774490273e-02,1.694337919198958264e-01,1.531402916860716834e-01,1.623878268389250257e-01
4.455556944618077978e+03,6.919643331132355968e+00,8.947789991879906424e-01,9.664374196752541224e-02,1.686046754395159053e-01,1.503689989612845279e-01,1.626291736449504144e-01
